"DT_TOTALIZACAO     ","QT_SECOES_TOTAL","QT_APTOS_TOTAL","QT_SECOES_TOT","QT_SECOES_TOT_ACUMULADO","PE_SECOES_TOT_ACUMULADO                      ","QT_APTOS_TOT","QT_APTOS_TOT_ACUMULADO","QT_VOTOS_TOTAL","QT_VOTOS_TOTAL_ACUMULADO","QT_VOTOS_CONCORRENTES","QT_VOTOS_CONCORRENTES_ACUMULADO","CIRO_GOMES_QT_VOTOS_TOT","CIRO_GOMES_QT_VOTOS_TOT_ACUMULADO","CIRO_GOMES_PE_VOTOS_TOT_ACUMULADO            ","LULA_QT_VOTOS_TOT","LULA_QT_VOTOS_TOT_ACUMULADO","LULA_PE_VOTOS_TOT_ACUMULADO                  ","PADRE_KELMON_QT_VOTOS_TOT","PADRE_KELMON_QT_VOTOS_TOT_ACUMULADO","PADRE_KELMON_PE_VOTOS_TOT_ACUMULADO          ","SIMONE_TEBET_QT_VOTOS_TOT","SIMONE_TEBET_QT_VOTOS_TOT_ACUMULADO","SIMONE_TEBET_PE_VOTOS_TOT_ACUMULADO          ","VERA_QT_VOTOS_TOT","VERA_QT_VOTOS_TOT_ACUMULADO","VERA_PE_VOTOS_TOT_ACUMULADO                  ","SOFIA_MANZANO_QT_VOTOS_TOT","SOFIA_MANZANO_QT_VOTOS_TOT_ACUMULADO","SOFIA_MANZANO_PE_VOTOS_TOT_ACUMULADO         ","JAIR_BOLSONARO_QT_VOTOS_TOT","JAIR_BOLSONARO_QT_VOTOS_TOT_ACUMULADO","JAIR_BOLSONARO_PE_VOTOS_TOT_ACUMULADO        ","CONSTITUINTE_EYMAEL_QT_VOTOS_TOT","CONSTITUINTE_EYMAEL_QT_VOTOS_TOT_ACUMULADO","CONSTITUINTE_EYMAEL_PE_VOTOS_TOT_ACUMULADO   ","FELIPE_DAVILA_QT_VOTOS_TOT","FELIPE_DAVILA_QT_VOTOS_TOT_ACUMULADO","FELIPE_DAVILA_PE_VOTOS_TOT_ACUMULADO         ","SORAYA_THRONICKE_QT_VOTOS_TOT","SORAYA_THRONICKE_QT_VOTOS_TOT_ACUMULADO","SORAYA_THRONICKE_PE_VOTOS_TOT_ACUMULADO      ","LEO_PERICLES_QT_VOTOS_TOT","LEO_PERICLES_QT_VOTOS_TOT_ACUMULADO","LEO_PERICLES_PE_VOTOS_TOT_ACUMULADO          ","BRANCO_QT_VOTOS_TOT","BRANCO_QT_VOTOS_TOT_ACUMULADO","BRANCO_PE_VOTOS_TOT_ACUMULADO                ","NULO_QT_VOTOS_TOT","NULO_QT_VOTOS_TOT_ACUMULADO","NULO_PE_VOTOS_TOT_ACUMULADO"
"10/2/2022 18:33","472075","156454011","103","49260","0.104348","29116","15293846","23403","12107711","22618","11664978","495","357536","0.03065","9591","5001778","0.428786","22","8479","0.000727","1164","531768","0.045587","3","2661","0.000228","3","4544","0.00039","11092","5640465","0.483538","5","1933","0.000166","80","55196","0.004732","152","56071","0.004807","11","4547","0.00039","269","170744","0.014102","516","271989","0.022464"
"10/2/2022 18:33","472075","156454011","59","49319","0.104473","19518","15313364","15378","12123089","14961","11679939","495","358031","0.030653","6979","5008757","0.428834","7","8486","0.000727","723","532491","0.04559","5","2666","0.000228","5","4549","0.000389","6626","5647091","0.483486","2","1935","0.000166","34","55230","0.004729","80","56151","0.004807","5","4552","0.00039","173","170917","0.014098","244","272233","0.022456"
"10/2/2022 18:33","472075","156454011","3","49322","0.104479","552","15313916","453","12123542","440","11680379","4","358035","0.030653","132","5008889","0.428829","1","8487","0.000727","15","532506","0.04559","0","2666","0.000228","0","4549","0.000389","287","5647378","0.483493","0","1935","0.000166","1","55231","0.004729","0","56151","0.004807","0","4552","0.00039","3","170920","0.014098","10","272243","0.022456"
"10/2/2022 18:33","472075","156454011","21","49343","0.104524","6846","15320762","5557","12129099","5413","11685792","108","358143","0.030648","1664","5010553","0.428773","3","8490","0.000727","229","532735","0.045588","0","2666","0.000228","3","4552","0.00039","3295","5650673","0.483551","0","1935","0.000166","93","55324","0.004734","17","56168","0.004807","1","4553","0.00039","56","170976","0.014096","88","272331","0.022453"
"10/2/2022 18:33","472075","156454011","257","49600","0.105068","80096","15400858","62558","12191657","60129","11745921","2411","360554","0.030696","31126","5041679","0.429228","33","8523","0.000726","2030","534765","0.045528","10","2676","0.000228","24","4576","0.00039","23920","5674593","0.483112","6","1941","0.000165","169","55493","0.004724","375","56543","0.004814","25","4578","0.00039","775","171751","0.014088","1654","273985","0.022473"
"10/2/2022 18:33","472075","156454011","279","49879","0.105659","86173","15487031","65904","12257561","62932","11808853","1743","362297","0.03068","31580","5073259","0.429615","39","8562","0.000725","2520","537285","0.045498","14","2690","0.000228","24","4600","0.00039","26408","5701001","0.482773","10","1951","0.000165","382","55875","0.004732","189","56732","0.004804","23","4601","0.00039","951","172702","0.014089","2021","276006","0.022517"
"10/2/2022 18:33","472075","156454011","141","50020","0.105958","47182","15534213","37137","12294698","35273","11844126","1293","363590","0.030698","12600","5085859","0.429399","21","8583","0.000725","2485","539770","0.045573","8","2698","0.000228","22","4622","0.00039","18306","5719307","0.482881","8","1959","0.000165","308","56183","0.004744","197","56929","0.004807","25","4626","0.000391","701","173403","0.014104","1163","277169","0.022544"
"10/2/2022 18:33","472075","156454011","85","50105","0.106138","26050","15560263","19944","12314642","18945","11863071","613","364203","0.030701","6480","5092339","0.42926","22","8605","0.000725","1092","540862","0.045592","8","2706","0.000228","17","4639","0.000391","10455","5729762","0.482991","2","1961","0.000165","153","56336","0.004749","92","57021","0.004807","11","4637","0.000391","402","173805","0.014114","597","277766","0.022556"
"10/2/2022 18:33","472075","156454011","114","50219","0.106379","33747","15594010","26059","12340701","24909","11887980","574","364777","0.030685","9420","5101759","0.429153","15","8620","0.000725","1203","542065","0.045598","4","2710","0.000228","17","4656","0.000392","13451","5743213","0.483111","2","1963","0.000165","122","56458","0.004749","86","57107","0.004804","15","4652","0.000391","432","174237","0.014119","718","278484","0.022566"
"10/2/2022 18:33","472075","156454011","9","50228","0.106398","3082","15597092","2383","12343084","2291","11890271","73","364850","0.030685","964","5102723","0.429151","2","8622","0.000725","116","542181","0.045599","0","2710","0.000228","0","4656","0.000392","1117","5744330","0.483112","1","1964","0.000165","8","56466","0.004749","5","57112","0.004803","5","4657","0.000392","42","174279","0.01412","50","278534","0.022566"
"10/2/2022 18:33","472075","156454011","8","50236","0.106415","2302","15599394","1818","12344902","1749","11892020","39","364889","0.030684","1054","5103777","0.429177","1","8623","0.000725","43","542224","0.045596","0","2710","0.000228","0","4656","0.000392","601","5744931","0.483091","0","1964","0.000165","8","56474","0.004749","3","57115","0.004803","0","4657","0.000392","26","174305","0.01412","43","278577","0.022566"
"10/2/2022 18:34","472075","156454011","61","50297","0.106545","17052","15616446","12878","12357780","12219","11904239","333","365222","0.03068","5478","5109255","0.429196","10","8633","0.000725","471","542695","0.045588","1","2711","0.000228","3","4659","0.000391","5779","5750710","0.483081","2","1966","0.000165","95","56569","0.004752","39","57154","0.004801","8","4665","0.000392","244","174549","0.014125","415","278992","0.022576"
"10/2/2022 18:34","472075","156454011","13","50310","0.106572","3702","15620148","2830","12360610","2724","11906963","52","365274","0.030677","1043","5110298","0.429186","3","8636","0.000725","93","542788","0.045586","0","2711","0.000228","3","4662","0.000392","1506","5752216","0.483097","0","1966","0.000165","8","56577","0.004752","16","57170","0.004801","0","4665","0.000392","46","174595","0.014125","60","279052","0.022576"
"10/2/2022 18:34","472075","156454011","77","50387","0.106735","23954","15644102","19197","12379807","18483","11925446","471","365745","0.030669","6888","5117186","0.429098","9","8645","0.000725","931","543719","0.045593","3","2714","0.000228","4","4666","0.000391","9969","5762185","0.483184","3","1969","0.000165","105","56682","0.004753","99","57269","0.004802","1","4666","0.000391","342","174937","0.014131","372","279424","0.022571"
"10/2/2022 18:34","472075","156454011","54","50441","0.10685","17496","15661598","14129","12393936","13506","11938952","354","366099","0.030664","4961","5122147","0.429028","12","8657","0.000725","640","544359","0.045595","3","2717","0.000228","9","4675","0.000392","7391","5769576","0.483256","0","1969","0.000165","42","56724","0.004751","92","57361","0.004805","2","4668","0.000391","291","175228","0.014138","332","279756","0.022572"
"10/2/2022 18:34","472075","156454011","13","50454","0.106877","3667","15665265","3182","12397118","3038","11941990","110","366209","0.030666","1903","5124050","0.429078","2","8659","0.000725","93","544452","0.045591","5","2722","0.000228","0","4675","0.000391","902","5770478","0.483209","0","1969","0.000165","2","56726","0.00475","19","57380","0.004805","2","4670","0.000391","45","175273","0.014138","99","279855","0.022574"
"10/2/2022 18:34","472075","156454011","34","50488","0.106949","10092","15675357","8258","12405376","7865","11949855","244","366453","0.030666","4323","5128373","0.429158","3","8662","0.000725","325","544777","0.045589","9","2731","0.000229","2","4677","0.000391","2918","5773396","0.483135","1","1970","0.000165","16","56742","0.004748","22","57402","0.004804","2","4672","0.000391","120","175393","0.014138","273","280128","0.022581"
"10/2/2022 18:34","472075","156454011","50","50538","0.107055","15635","15690992","12313","12417689","11907","11961762","257","366710","0.030657","4400","5132773","0.429098","9","8671","0.000725","558","545335","0.04559","1","2732","0.000228","5","4682","0.000391","6583","5779979","0.483205","0","1970","0.000165","32","56774","0.004746","60","57462","0.004804","2","4674","0.000391","164","175557","0.014138","242","280370","0.022578"
"10/2/2022 18:34","472075","156454011","5","50543","0.107066","1325","15692317","1060","12418749","1036","11962798","40","366750","0.030658","390","5133163","0.429094","1","8672","0.000725","75","545410","0.045592","0","2732","0.000228","0","4682","0.000391","522","5780501","0.483206","0","1970","0.000165","3","56777","0.004746","4","57466","0.004804","1","4675","0.000391","7","175564","0.014137","17","280387","0.022578"
"10/2/2022 18:34","472075","156454011","52","50595","0.107176","16614","15708931","13420","12432169","12838","11975636","456","367206","0.030663","7582","5140745","0.429267","9","8681","0.000725","360","545770","0.045573","1","2733","0.000228","3","4685","0.000391","4346","5784847","0.483051","2","1972","0.000165","21","56798","0.004743","52","57518","0.004803","6","4681","0.000391","197","175761","0.014138","385","280772","0.022584"
"10/2/2022 18:34","472075","156454011","5","50600","0.107186","1514","15710445","1308","12433477","1221","11976857","26","367232","0.030662","917","5141662","0.4293","2","8683","0.000725","19","545789","0.04557","1","2734","0.000228","1","4686","0.000391","250","5785097","0.483023","0","1972","0.000165","2","56800","0.004742","3","57521","0.004803","0","4681","0.000391","28","175789","0.014138","59","280831","0.022587"
"10/2/2022 18:34","472075","156454011","40","50640","0.107271","10889","15721334","8947","12442424","8675","11985532","256","367488","0.030661","6397","5148059","0.429523","4","8687","0.000725","182","545971","0.045553","0","2734","0.000228","1","4687","0.000391","1765","5786862","0.482821","0","1972","0.000165","9","56809","0.00474","59","57580","0.004804","2","4683","0.000391","81","175870","0.014135","191","281022","0.022586"
"10/2/2022 18:34","472075","156454011","46","50686","0.107369","14360","15735694","11496","12453920","11105","11996637","350","367838","0.030662","7180","5155239","0.429724","4","8691","0.000724","230","546201","0.04553","6","2740","0.000228","3","4690","0.000391","3273","5790135","0.482647","2","1974","0.000165","21","56830","0.004737","33","57613","0.004802","3","4686","0.000391","121","175991","0.014131","270","281292","0.022587"
"10/2/2022 18:34","472075","156454011","163","50849","0.107714","52326","15788020","43132","12497052","41716","12038353","1589","369427","0.030688","17686","5172925","0.429704","36","8727","0.000725","2098","548299","0.045546","4","2744","0.000228","11","4701","0.000391","19863","5809998","0.482624","13","1987","0.000165","206","57036","0.004738","184","57797","0.004801","26","4712","0.000391","566","176557","0.014128","850","282142","0.022577"
"10/2/2022 18:34","472075","156454011","65","50914","0.107852","20861","15808881","17679","12514731","17144","12055497","465","369892","0.030682","7963","5180888","0.429753","5","8732","0.000724","783","549082","0.045546","6","2750","0.000228","7","4708","0.000391","7730","5817728","0.482579","9","1996","0.000166","41","57077","0.004735","128","57925","0.004805","7","4719","0.000391","203","176760","0.014124","332","282474","0.022571"
"10/2/2022 18:34","472075","156454011","40","50954","0.107936","12225","15821106","9592","12524323","9300","12064797","326","370218","0.030686","4995","5185883","0.429836","4","8736","0.000724","437","549519","0.045547","0","2750","0.000228","4","4712","0.000391","3441","5821169","0.482492","1","1997","0.000166","60","57137","0.004736","28","57953","0.004803","4","4723","0.000391","137","176897","0.014124","155","282629","0.022566"
"10/2/2022 18:34","472075","156454011","86","51040","0.108118","27639","15848745","21759","12546082","21022","12085819","565","370783","0.030679","9220","5195103","0.429851","7","8743","0.000723","797","550316","0.045534","1","2751","0.000228","8","4720","0.000391","10232","5831401","0.482499","0","1997","0.000165","123","57260","0.004738","63","58016","0.0048","6","4729","0.000391","395","177292","0.014131","342","282971","0.022555"
"10/2/2022 18:34","472075","156454011","48","51088","0.10822","14869","15863614","12031","12558113","11544","12097363","308","371091","0.030675","4831","5199934","0.42984","5","8748","0.000723","561","550877","0.045537","1","2752","0.000227","1","4721","0.00039","5724","5837125","0.482512","0","1997","0.000165","77","57337","0.00474","34","58050","0.004799","2","4731","0.000391","254","177546","0.014138","233","283204","0.022551"
"10/2/2022 18:34","472075","156454011","6","51094","0.108233","1861","15865475","1554","12559667","1487","12098850","18","371109","0.030673","635","5200569","0.42984","1","8749","0.000723","56","550933","0.045536","0","2752","0.000227","0","4721","0.00039","771","5837896","0.482517","1","1998","0.000165","2","57339","0.004739","3","58053","0.004798","0","4731","0.000391","44","177590","0.01414","23","283227","0.022551"
"10/2/2022 18:34","472075","156454011","4","51098","0.108241","1272","15866747","1030","12560697","993","12099843","17","371126","0.030672","431","5201000","0.42984","1","8750","0.000723","39","550972","0.045535","0","2752","0.000227","0","4721","0.00039","497","5838393","0.482518","0","1998","0.000165","2","57341","0.004739","6","58059","0.004798","0","4731","0.000391","20","177610","0.01414","17","283244","0.02255"
"10/2/2022 18:34","472075","156454011","8","51106","0.108258","2559","15869306","1972","12562669","1921","12101764","66","371192","0.030673","819","5201819","0.42984","0","8750","0.000723","83","551055","0.045535","0","2752","0.000227","0","4721","0.00039","933","5839326","0.482519","0","1998","0.000165","14","57355","0.004739","6","58065","0.004798","0","4731","0.000391","28","177638","0.01414","23","283267","0.022548"
"10/2/2022 18:34","472075","156454011","28","51134","0.108318","7375","15876681","5584","12568253","5368","12107132","156","371348","0.030672","1430","5203249","0.429767","3","8753","0.000723","294","551349","0.045539","0","2752","0.000227","2","4723","0.00039","3440","5842766","0.482589","0","1998","0.000165","10","57365","0.004738","29","58094","0.004798","4","4735","0.000391","87","177725","0.014141","129","283396","0.022549"
"10/2/2022 18:34","472075","156454011","25","51159","0.10837","7857","15884538","6141","12574394","5999","12113131","101","371449","0.030665","1726","5204975","0.429697","5","8758","0.000723","170","551519","0.045531","0","2752","0.000227","2","4725","0.00039","3946","5846712","0.482676","1","1999","0.000165","20","57385","0.004737","27","58121","0.004798","1","4736","0.000391","53","177778","0.014138","89","283485","0.022545"
"10/2/2022 18:34","472075","156454011","42","51201","0.108459","14484","15899022","11633","12586027","11306","12124437","225","371674","0.030655","4066","5209041","0.429632","12","8770","0.000723","474","551993","0.045527","5","2757","0.000227","4","4729","0.00039","6372","5853084","0.482751","1","2000","0.000165","53","57438","0.004737","90","58211","0.004801","4","4740","0.000391","132","177910","0.014136","195","283680","0.022539"
"10/2/2022 18:34","472075","156454011","72","51273","0.108612","20165","15919187","15522","12601549","15022","12139459","356","372030","0.030646","4769","5213810","0.429493","21","8791","0.000724","547","552540","0.045516","6","2763","0.000228","3","4732","0.00039","9180","5862264","0.48291","0","2000","0.000165","43","57481","0.004735","95","58306","0.004803","2","4742","0.000391","190","178100","0.014133","310","283990","0.022536"
"10/2/2022 18:34","472075","156454011","156","51429","0.108942","49802","15968989","39707","12641256","38099","12177558","999","373029","0.030632","16354","5230164","0.429492","36","8827","0.000725","1372","553912","0.045486","8","2771","0.000228","22","4754","0.00039","18981","5881245","0.482958","4","2004","0.000165","171","57652","0.004734","133","58439","0.004799","19","4761","0.000391","675","178775","0.014142","933","284923","0.022539"
"10/2/2022 18:34","472075","156454011","68","51497","0.109086","20887","15989876","16407","12657663","15699","12193257","412","373441","0.030627","6389","5236553","0.429463","20","8847","0.000726","615","554527","0.045478","4","2775","0.000228","3","4757","0.00039","8106","5889351","0.483001","4","2008","0.000165","80","57732","0.004735","61","58500","0.004798","5","4766","0.000391","293","179068","0.014147","415","285338","0.022543"
"10/2/2022 18:34","472075","156454011","6","51503","0.109099","1707","15991583","1382","12659045","1331","12194588","18","373459","0.030625","597","5237150","0.429465","0","8847","0.000725","45","554572","0.045477","0","2775","0.000228","0","4757","0.00039","666","5890017","0.483003","0","2008","0.000165","1","57733","0.004734","4","58504","0.004798","0","4766","0.000391","14","179082","0.014147","37","285375","0.022543"
"10/2/2022 18:34","472075","156454011","80","51583","0.109269","24110","16015693","19738","12678783","19126","12213714","475","373934","0.030616","8258","5245408","0.429469","11","8858","0.000725","639","555211","0.045458","3","2778","0.000227","3","4760","0.00039","9627","5899644","0.483034","2","2010","0.000165","43","57776","0.00473","61","58565","0.004795","4","4770","0.000391","162","179244","0.014137","450","285825","0.022544"
"10/2/2022 18:34","472075","156454011","180","51763","0.10965","52911","16068604","41610","12720393","40429","12254143","904","374838","0.030589","13888","5259296","0.429185","39","8897","0.000726","2160","557371","0.045484","8","2786","0.000227","16","4776","0.00039","22985","5922629","0.483316","5","2015","0.000164","193","57969","0.004731","212","58777","0.004797","19","4789","0.000391","442","179686","0.014126","739","286564","0.022528"
"10/2/2022 18:34","472075","156454011","44","51807","0.109743","12617","16081221","9918","12730311","9698","12263841","233","375071","0.030583","5537","5264833","0.429297","9","8906","0.000726","389","557760","0.04548","2","2788","0.000227","11","4787","0.00039","3477","5926106","0.483218","1","2016","0.000164","7","57976","0.004727","29","58806","0.004795","3","4792","0.000391","64","179750","0.01412","156","286720","0.022523"
"10/2/2022 18:34","472075","156454011","86","51893","0.109925","26972","16108193","20960","12751271","20462","12284303","533","375604","0.030576","9420","5274253","0.429349","17","8923","0.000726","903","558663","0.045478","4","2792","0.000227","4","4791","0.00039","9450","5935556","0.483182","1","2017","0.000164","30","58006","0.004722","97","58903","0.004795","3","4795","0.00039","207","179957","0.014113","291","287011","0.022508"
"10/2/2022 18:34","472075","156454011","29","51922","0.109987","9836","16118029","8169","12759440","7950","12292253","236","375840","0.030575","3916","5278169","0.42939","13","8936","0.000727","506","559169","0.04549","2","2794","0.000227","1","4792","0.00039","3206","5938762","0.48313","0","2017","0.000164","19","58025","0.00472","46","58949","0.004796","5","4800","0.00039","90","180047","0.014111","129","287140","0.022504"
"10/2/2022 18:34","472075","156454011","32","51954","0.110055","9554","16127583","7875","12767315","7627","12299880","150","375990","0.030569","2359","5280528","0.429315","6","8942","0.000727","371","559540","0.045492","2","2796","0.000227","2","4794","0.00039","4571","5943333","0.483203","4","2021","0.000164","127","58152","0.004728","33","58982","0.004795","2","4802","0.00039","99","180146","0.01411","149","287289","0.022502"
"10/2/2022 18:34","472075","156454011","12","51966","0.11008","3565","16131148","2934","12770249","2822","12302702","30","376020","0.030564","629","5281157","0.429268","4","8946","0.000727","113","559653","0.04549","0","2796","0.000227","0","4794","0.00039","2014","5945347","0.483255","0","2021","0.000164","19","58171","0.004728","13","58995","0.004795","0","4802","0.00039","53","180199","0.014111","59","287348","0.022501"
"10/2/2022 18:34","472075","156454011","203","52169","0.11051","61716","16192864","49119","12819368","46827","12349529","1955","377975","0.030606","29082","5310239","0.429995","25","8971","0.000726","1503","561156","0.045439","13","2809","0.000227","19","4813","0.00039","13800","5959147","0.48254","2","2023","0.000164","127","58298","0.004721","287","59282","0.0048","14","4816","0.00039","705","180904","0.014112","1587","288935","0.022539"
"10/2/2022 18:34","472075","156454011","79","52248","0.110677","23690","16216554","18975","12838343","18117","12367646","533","378508","0.030605","11698","5321937","0.430311","5","8976","0.000726","434","561590","0.045408","0","2809","0.000227","9","4822","0.00039","5338","5964485","0.482265","2","2025","0.000164","46","58344","0.004717","49","59331","0.004797","3","4819","0.00039","297","181201","0.014114","561","289496","0.022549"
"10/2/2022 18:34","472075","156454011","143","52391","0.11098","49677","16266231","38783","12877126","37014","12404660","1321","379829","0.03062","15133","5337070","0.430247","24","9000","0.000726","1974","563564","0.045432","5","2814","0.000227","20","4842","0.00039","18075","5982560","0.482283","9","2034","0.000164","242","58586","0.004723","189","59520","0.004798","22","4841","0.00039","635","181836","0.014121","1134","290630","0.022569"
"10/2/2022 18:34","472075","156454011","222","52613","0.111451","71884","16338115","55363","12932489","52365","12457025","1870","381699","0.030641","18893","5355963","0.429955","42","9042","0.000726","3557","567121","0.045526","14","2828","0.000227","37","4879","0.000392","27208","6009768","0.48244","12","2046","0.000164","425","59011","0.004737","274","59794","0.0048","33","4874","0.000391","1046","182882","0.014141","1952","292582","0.022624"
"10/2/2022 18:34","472075","156454011","81","52694","0.111622","26019","16364134","19795","12952284","18665","12475690","512","382211","0.030636","7745","5363708","0.429933","11","9053","0.000726","943","568064","0.045534","0","2828","0.000227","15","4894","0.000392","9249","6019017","0.48246","2","2048","0.000164","71","59082","0.004736","104","59898","0.004801","13","4887","0.000392","497","183379","0.014158","633","293215","0.022638"
"10/2/2022 18:34","472075","156454011","2","52696","0.111626","455","16364589","310","12952594","299","12475989","2","382213","0.030636","107","5363815","0.429931","0","9053","0.000726","13","568077","0.045534","0","2828","0.000227","0","4894","0.000392","174","6019191","0.482462","0","2048","0.000164","1","59083","0.004736","2","59900","0.004801","0","4887","0.000392","5","183384","0.014158","6","293221","0.022638"
"10/2/2022 18:35","472075","156454011","3","52699","0.111633","903","16365492","674","12953268","646","12476635","28","382241","0.030637","528","5364343","0.429951","0","9053","0.000726","3","568080","0.045532","0","2828","0.000227","0","4894","0.000392","87","6019278","0.482444","0","2048","0.000164","0","59083","0.004735","0","59900","0.004801","0","4887","0.000392","6","183390","0.014158","22","293243","0.022639"
"10/2/2022 18:35","472075","156454011","3","52702","0.111639","1047","16366539","821","12954089","766","12477401","33","382274","0.030637","389","5364732","0.429956","1","9054","0.000726","48","568128","0.045533","0","2828","0.000227","1","4895","0.000392","285","6019563","0.482437","1","2049","0.000164","7","59090","0.004736","0","59900","0.004801","1","4888","0.000392","18","183408","0.014158","37","293280","0.02264"
"10/2/2022 18:35","472075","156454011","148","52850","0.111953","43944","16410483","34247","12988336","32621","12510022","911","383185","0.03063","13753","5378485","0.429934","24","9078","0.000726","1452","569580","0.04553","4","2832","0.000226","10","4905","0.000392","16044","6035607","0.482462","6","2055","0.000164","286","59376","0.004746","118","60018","0.004798","13","4901","0.000392","607","184015","0.014168","1019","294299","0.022659"
"10/2/2022 18:35","472075","156454011","81","52931","0.112124","25674","16436157","19540","13007876","18530","12528552","407","383592","0.030617","8768","5387253","0.429998","6","9084","0.000725","756","570336","0.045523","5","2837","0.000226","8","4913","0.000392","8368","6043975","0.482416","0","2055","0.000164","144","59520","0.004751","63","60081","0.004796","5","4906","0.000392","403","184418","0.014177","607","294906","0.022671"
"10/2/2022 18:35","472075","156454011","2","52933","0.112128","748","16436905","583","13008459","553","12529105","4","383596","0.030616","299","5387552","0.430003","1","9085","0.000725","23","570359","0.045523","0","2837","0.000226","0","4913","0.000392","215","6044190","0.482412","0","2055","0.000164","7","59527","0.004751","4","60085","0.004796","0","4906","0.000392","14","184432","0.014178","16","294922","0.022672"
"10/2/2022 18:35","472075","156454011","11","52944","0.112152","3615","16440520","2645","13011104","2538","12531643","194","383790","0.030626","1685","5389237","0.43005","2","9087","0.000725","20","570379","0.045515","0","2837","0.000226","1","4914","0.000392","617","6044807","0.482363","0","2055","0.000164","4","59531","0.00475","15","60100","0.004796","0","4906","0.000391","34","184466","0.014178","73","294995","0.022673"
"10/2/2022 18:35","472075","156454011","43","52987","0.112243","13486","16454006","10599","13021703","10179","12541822","247","384037","0.030621","3421","5392658","0.429974","6","9093","0.000725","460","570839","0.045515","1","2838","0.000226","3","4917","0.000392","5929","6050736","0.482445","0","2055","0.000164","54","59585","0.004751","57","60157","0.004797","1","4907","0.000391","169","184635","0.014179","251","295246","0.022673"
"10/2/2022 18:35","472075","156454011","78","53065","0.112408","26571","16480577","21655","13043358","20757","12562579","738","384775","0.030629","6861","5399519","0.42981","19","9112","0.000725","1150","571989","0.045531","9","2847","0.000227","13","4930","0.000392","11631","6062367","0.482573","11","2066","0.000164","169","59754","0.004757","151","60308","0.004801","5","4912","0.000391","401","185036","0.014186","497","295743","0.022674"
"10/2/2022 18:35","472075","156454011","12","53077","0.112433","3884","16484461","3133","13046491","3037","12565616","62","384837","0.030626","1223","5400742","0.429803","3","9115","0.000725","111","572100","0.045529","0","2847","0.000227","1","4931","0.000392","1610","6063977","0.482585","0","2066","0.000164","18","59772","0.004757","9","60317","0.0048","0","4912","0.000391","33","185069","0.014185","63","295806","0.022673"
"10/2/2022 18:35","472075","156454011","19","53096","0.112474","5522","16489983","4501","13050992","4264","12569880","100","384937","0.030624","1641","5402383","0.429788","1","9116","0.000725","166","572266","0.045527","0","2847","0.000226","1","4932","0.000392","2318","6066295","0.482606","0","2066","0.000164","12","59784","0.004756","25","60342","0.004801","0","4912","0.000391","128","185197","0.01419","109","295915","0.022674"
"10/2/2022 18:35","472075","156454011","5","53101","0.112484","1519","16491502","1245","13052237","1196","12571076","19","384956","0.030622","310","5402693","0.429772","2","9118","0.000725","48","572314","0.045526","1","2848","0.000227","0","4932","0.000392","804","6067099","0.482624","1","2067","0.000164","8","59792","0.004756","3","60345","0.0048","0","4912","0.000391","12","185209","0.01419","37","295952","0.022674"
"10/2/2022 18:35","472075","156454011","20","53121","0.112527","5319","16496821","4412","13056649","4243","12575319","118","385074","0.030621","2465","5405158","0.429823","1","9119","0.000725","121","572435","0.045521","3","2851","0.000227","3","4935","0.000392","1510","6068609","0.482581","1","2068","0.000164","7","59799","0.004755","12","60357","0.0048","2","4914","0.000391","59","185268","0.01419","110","296062","0.022675"
"10/2/2022 18:35","472075","156454011","47","53168","0.112626","12500","16509321","10307","13066956","9936","12585255","370","385444","0.030627","5197","5410355","0.429896","8","9127","0.000725","430","572865","0.045519","10","2861","0.000227","2","4937","0.000392","3835","6072444","0.482505","1","2069","0.000164","35","59834","0.004754","43","60400","0.004799","5","4919","0.000391","121","185389","0.014188","250","296312","0.022676"
"10/2/2022 18:35","472075","156454011","85","53253","0.112806","29732","16539053","23286","13090242","22498","12607753","589","386033","0.030619","8285","5418640","0.429786","13","9140","0.000725","1194","574059","0.045532","2","2863","0.000227","13","4950","0.000393","12185","6084629","0.48261","2","2071","0.000164","57","59891","0.00475","150","60550","0.004803","8","4927","0.000391","271","185660","0.014183","517","296829","0.022676"
"10/2/2022 18:35","472075","156454011","61","53314","0.112935","18035","16557088","14285","13104527","13710","12621463","446","386479","0.030621","7988","5426628","0.429952","7","9147","0.000725","401","574460","0.045515","4","2867","0.000227","1","4951","0.000392","4772","6089401","0.482464","2","2073","0.000164","28","59919","0.004747","60","60610","0.004802","1","4928","0.00039","168","185828","0.01418","407","297236","0.022682"
"10/2/2022 18:35","472075","156454011","22","53336","0.112982","6254","16563342","4960","13109487","4769","12626232","105","386584","0.030618","3568","5430196","0.430073","1","9148","0.000725","72","574532","0.045503","0","2867","0.000227","1","4952","0.000392","991","6090392","0.48236","0","2073","0.000164","3","59922","0.004746","27","60637","0.004802","1","4929","0.00039","52","185880","0.014179","139","297375","0.022684"
"10/2/2022 18:35","472075","156454011","48","53384","0.113084","14435","16577777","11954","13121441","11565","12637797","433","387017","0.030624","7629","5437825","0.430283","12","9160","0.000725","270","574802","0.045483","2","2869","0.000227","2","4954","0.000392","3110","6093502","0.482165","0","2073","0.000164","30","59952","0.004744","75","60712","0.004804","2","4931","0.00039","116","185996","0.014175","273","297648","0.022684"
